dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1483801200,2017-01-07 15:00:00 +0000 UTC,2950159,,,,268.15,268.15,268.15,1027,,,85,5,200,,,,,,,,,75,600,Snow,light snow,13d
1483804800,2017-01-07 16:00:00 +0000 UTC,2950159,,,,268.15,268.15,268.15,1026,,,92,4,200,,,,,,,,,75,600,Snow,light snow,13n
1483808400,2017-01-07 17:00:00 +0000 UTC,2950159,,,,268.15,268.15,268.15,1026,,,92,4,210,,,,,,,,,75,600,Snow,light snow,13n
1483812000,2017-01-07 18:00:00 +0000 UTC,2950159,,,,268.15,268.15,268.15,1025,,,100,3,200,,,,,,,,,75,601,Snow,snow,13n
1483815600,2017-01-07 19:00:00 +0000 UTC,2950159,,,,268.15,268.15,268.15,1025,,,100,3,200,,,,,,,,,75,601,Snow,snow,13n
1483819200,2017-01-07 20:00:00 +0000 UTC,2950159,,,,268.64,268.15,269.15,1024,,,92,3,200,,,,,,,,,90,600,Snow,light snow,13n
1483822800,2017-01-07 21:00:00 +0000 UTC,2950159,,,,269.15,269.15,269.15,1024,,,100,2,200,,,,,,,,,90,601,Snow,snow,13n
1483826400,2017-01-07 22:00:00 +0000 UTC,2950159,,,,269.64,269.15,270.15,1024,,,92,2,200,,,,,,,,,75,600,Snow,light snow,13n
1483830000,2017-01-07 23:00:00 +0000 UTC,2950159,,,,269.64,269.15,270.15,1024,,,100,2,220,,,,,,,,,75,601,Snow,snow,13n
1483833600,2017-01-08 00:00:00 +0000 UTC,2950159,,,,270.15,270.15,270.15,1024,,,100,1,210,,,,,,,,,75,600,Snow,light snow,13n
1483837200,2017-01-08 01:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1024,,,92,1,0,,,,,,,,,75,701,Mist,mist,50n
1483837200,2017-01-08 01:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1024,,,92,1,0,,,,,,,,,75,600,Snow,light snow,13n
1483840800,2017-01-08 02:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1024,,,100,1,190,,,,,,,,,90,701,Mist,mist,50n
1483840800,2017-01-08 02:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1024,,,100,1,190,,,,,,,,,90,600,Snow,light snow,13n
1483844400,2017-01-08 03:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1024,,,100,1,0,,,,,,,,,90,701,Mist,mist,50n
1483844400,2017-01-08 03:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1024,,,100,1,0,,,,,,,,,90,600,Snow,light snow,13n
1483848000,2017-01-08 04:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1024,,,100,1,130,,,,,,,,,90,701,Mist,mist,50n
1483848000,2017-01-08 04:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1024,,,100,1,130,,,,,,,,,90,600,Snow,light snow,13n
1483851600,2017-01-08 05:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1024,,,100,1,260,,,,,,,,,90,701,Mist,mist,50n
1483855200,2017-01-08 06:00:00 +0000 UTC,2950159,,,,271.13,270.15,272.15,1025,,,92,0,70,,,,,,,,,90,701,Mist,mist,50n
1483858800,2017-01-08 07:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1026,,,100,1,70,,,,,,,,,75,701,Mist,mist,50n
1483862400,2017-01-08 08:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1027,,,92,2,80,,,,,,,,,75,701,Mist,mist,50d
1483866000,2017-01-08 09:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1028,,,92,2,70,,,,,,,,,75,701,Mist,mist,50d
1483866000,2017-01-08 09:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1028,,,92,2,70,,,,,,,,,75,600,Snow,light snow,13d
1483869600,2017-01-08 10:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1028,,,92,1,90,,,,,,,,,75,600,Snow,light snow,13d
1483869600,2017-01-08 10:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1028,,,92,1,90,,,,,,,,,75,701,Mist,mist,50d
1483873200,2017-01-08 11:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1029,,,92,2,80,,,,,,,,,75,600,Snow,light snow,13d
1483873200,2017-01-08 11:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1029,,,92,2,80,,,,,,,,,75,701,Mist,mist,50d
1483876800,2017-01-08 12:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1029,,,92,2,80,,,,,,,,,75,600,Snow,light snow,13d
1483876800,2017-01-08 12:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1029,,,92,2,80,,,,,,,,,75,701,Mist,mist,50d
1483880400,2017-01-08 13:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1029,,,92,1,40,,,,,,,,,75,701,Mist,mist,50d
1483884000,2017-01-08 14:00:00 +0000 UTC,2950159,,,,271.15,271.15,271.15,1030,,,92,1,30,,,,,,,,,75,701,Mist,mist,50d
1483887600,2017-01-08 15:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1030,,,92,1,50,,,,,,,,,75,701,Mist,mist,50d
1483891200,2017-01-08 16:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1030,,,92,1,100,,,,,,,,,75,701,Mist,mist,50n
1483894800,2017-01-08 17:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1030,,,92,0,0,,,,,,,,,75,701,Mist,mist,50n
1483898400,2017-01-08 18:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1031,,,92,1,0,,,,,,,,,75,701,Mist,mist,50n
1483902000,2017-01-08 19:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1031,,,92,1,0,,,,,,,,,75,701,Mist,mist,50n
1483905600,2017-01-08 20:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1030,,,92,1,0,,,,,,,,,75,701,Mist,mist,50n
1483909200,2017-01-08 21:00:00 +0000 UTC,2950159,,,,270.15,270.15,270.15,1030,,,100,0,0,,,,,,,,,75,701,Mist,mist,50n
1483909200,2017-01-08 21:00:00 +0000 UTC,2950159,,,,270.15,270.15,270.15,1030,,,100,0,0,,,,,,,,,75,600,Snow,light snow,13n
1483912800,2017-01-08 22:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1030,,,92,1,310,,,,,,,,,75,701,Mist,mist,50n
1483916400,2017-01-08 23:00:00 +0000 UTC,2950159,,,,270.15,270.15,270.15,1030,,,100,2,290,,,,,,,,,75,701,Mist,mist,50n
1483920000,2017-01-09 00:00:00 +0000 UTC,2950159,,,,270.15,270.15,270.15,1030,,,100,1,290,,,,,,,,,90,701,Mist,mist,50n
1483923600,2017-01-09 01:00:00 +0000 UTC,2950159,,,,270.66,270.15,271.15,1030,,,100,2,270,,,,,,,,,90,701,Mist,mist,50n
1483927200,2017-01-09 02:00:00 +0000 UTC,2950159,,,,270.15,270.15,270.15,1030,,,100,1,280,,,,,,,,,90,701,Mist,mist,50n
1483930800,2017-01-09 03:00:00 +0000 UTC,2950159,,,,270.15,270.15,270.15,1029,,,100,1,250,,,,,,,,,90,701,Mist,mist,50n
1483934400,2017-01-09 04:00:00 +0000 UTC,2950159,,,,270.15,270.15,270.15,1029,,,100,0,240,,,,,,,,,90,701,Mist,mist,50n
1483938000,2017-01-09 05:00:00 +0000 UTC,2950159,,,,270.15,270.15,270.15,1028,,,100,1,240,,,,,,,,,75,701,Mist,mist,50n
1483941600,2017-01-09 06:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1028,,,92,1,0,,,,,,,,,75,701,Mist,mist,50n
1483945200,2017-01-09 07:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1028,,,100,1,0,,,,,,,,,75,701,Mist,mist,50n
1483948800,2017-01-09 08:00:00 +0000 UTC,2950159,,,,271.15,271.15,271.15,1027,,,100,1,140,,,,,,,,,90,701,Mist,mist,50d
1483952400,2017-01-09 09:00:00 +0000 UTC,2950159,,,,271.64,271.15,272.15,1028,,,100,1,210,,,,,,,,,90,701,Mist,mist,50d
1483956000,2017-01-09 10:00:00 +0000 UTC,2950159,,,,271.64,271.15,272.15,1027,,,92,2,180,,,,,,,,,90,701,Mist,mist,50d
1483959600,2017-01-09 11:00:00 +0000 UTC,2950159,,,,272.13,271.15,273.15,1027,,,99,2,140,,,,,,,,,90,701,Mist,mist,50d
1483963200,2017-01-09 12:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1026,,,99,2,180,,,,,,,,,90,701,Mist,mist,50d
1483966800,2017-01-09 13:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1025,,,99,2,190,,,,,,,,,75,701,Mist,mist,50d
1483970400,2017-01-09 14:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1024,,,98,2,200,,,,,,,,,90,701,Mist,mist,50d
1483974000,2017-01-09 15:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1024,,,94,2,160,,,,,,,,,90,701,Mist,mist,50d
1483977600,2017-01-09 16:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1023,,,94,2,170,,,,,,,,,90,701,Mist,mist,50n
1483981200,2017-01-09 17:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1023,,,91,2,160,,,,,,,,,75,701,Mist,mist,50n
1483984800,2017-01-09 18:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1022,,,91,3,160,,,,,,,,,75,701,Mist,mist,50n
1483988400,2017-01-09 19:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1022,,,91,3,150,,,,,,,,,75,701,Mist,mist,50n
1483992000,2017-01-09 20:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1021,,,90,3,150,,,,,,,,,75,701,Mist,mist,50n
1483995600,2017-01-09 21:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1020,,,90,3,150,,,,,,,,,75,701,Mist,mist,50n
1483999200,2017-01-09 22:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1019,,,90,3,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1484002800,2017-01-09 23:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1018,,,90,4,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1484006400,2017-01-10 00:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1017,,,90,4,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1484010000,2017-01-10 01:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1016,,,86,4,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1484013600,2017-01-10 02:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1016,,,94,4,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1484017200,2017-01-10 03:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1015,,,86,5,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1484020800,2017-01-10 04:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1014,,,80,5,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1484024400,2017-01-10 05:00:00 +0000 UTC,2950159,,,,271.64,271.15,272.15,1013,,,80,4,160,,,,,,,,,40,802,Clouds,scattered clouds,03n
1484028000,2017-01-10 06:00:00 +0000 UTC,2950159,,,,271.64,271.15,272.15,1013,,,80,4,160,,,,,,,,,20,801,Clouds,few clouds,02n
1484031600,2017-01-10 07:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1013,,,79,5,150,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484035200,2017-01-10 08:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1013,,,79,5,150,,,,,,,,,20,801,Clouds,few clouds,02d
1484038800,2017-01-10 09:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1014,,,79,6,150,,,,,,,,,75,803,Clouds,broken clouds,04d
1484042400,2017-01-10 10:00:00 +0000 UTC,2950159,,,,271.13,270.15,272.15,1014,,,74,5,150,,,,,,,,,75,803,Clouds,broken clouds,04d
1484046000,2017-01-10 11:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1014,,,97,5,160,,,,,,,,,75,803,Clouds,broken clouds,04d
1484049600,2017-01-10 12:00:00 +0000 UTC,2950159,,,,273.15,273.15,273.15,1013,,,97,6,160,,,,,,,,,20,801,Clouds,few clouds,02d
1484053200,2017-01-10 13:00:00 +0000 UTC,2950159,,,,273.64,273.15,274.15,1013,,,64,7,170,,,,,,,,,0,800,Clear,Sky is Clear,01d
1484056800,2017-01-10 14:00:00 +0000 UTC,2950159,,,,273.64,273.15,274.15,1013,,,64,6,170,,,,,,,,,0,800,Clear,Sky is Clear,01d
1484060400,2017-01-10 15:00:00 +0000 UTC,2950159,,,,273.13,272.15,274.15,1013,,,64,4,170,,,,,,,,,0,800,Clear,Sky is Clear,01d
1484064000,2017-01-10 16:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1013,,,74,3,150,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484067600,2017-01-10 17:00:00 +0000 UTC,2950159,,,,271.64,271.15,272.15,1014,,,74,3,150,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484071200,2017-01-10 18:00:00 +0000 UTC,2950159,,,,270.64,270.15,271.15,1014,,,79,4,160,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484074800,2017-01-10 19:00:00 +0000 UTC,2950159,,,,270.13,269.15,271.15,1014,,,79,4,150,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484078400,2017-01-10 20:00:00 +0000 UTC,2950159,,,,269.64,269.15,270.15,1015,,,79,4,150,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484082000,2017-01-10 21:00:00 +0000 UTC,2950159,,,,268.64,268.15,269.15,1015,,,85,4,160,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484085600,2017-01-10 22:00:00 +0000 UTC,2950159,,,,267.64,267.15,268.15,1015,,,85,4,150,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484089200,2017-01-10 23:00:00 +0000 UTC,2950159,,,,267.13,266.15,268.15,1015,,,79,4,160,,,,,,,,,20,801,Clouds,few clouds,02n
1484092800,2017-01-11 00:00:00 +0000 UTC,2950159,,,,267.13,266.15,268.15,1015,,,79,4,160,,,,,,,,,20,801,Clouds,few clouds,02n
1484096400,2017-01-11 01:00:00 +0000 UTC,2950159,,,,267.13,266.15,268.15,1015,,,79,4,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1484100000,2017-01-11 02:00:00 +0000 UTC,2950159,,,,266.62,265.15,268.15,1015,,,73,5,170,,,,,,,,,75,803,Clouds,broken clouds,04n
1484103600,2017-01-11 03:00:00 +0000 UTC,2950159,,,,266.13,265.15,267.15,1015,,,73,5,170,,,,,,,,,75,803,Clouds,broken clouds,04n
1484107200,2017-01-11 04:00:00 +0000 UTC,2950159,,,,266.13,265.15,267.15,1014,,,73,4,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1484110800,2017-01-11 05:00:00 +0000 UTC,2950159,,,,266.13,265.15,267.15,1013,,,73,4,170,,,,,,,,,75,803,Clouds,broken clouds,04n
1484114400,2017-01-11 06:00:00 +0000 UTC,2950159,,,,265.62,264.15,267.15,1012,,,73,5,170,,,,,,,,,75,803,Clouds,broken clouds,04n
1484118000,2017-01-11 07:00:00 +0000 UTC,2950159,,,,266.13,265.15,267.15,1011,,,73,6,170,,,,,,,,,75,803,Clouds,broken clouds,04n
1484121600,2017-01-11 08:00:00 +0000 UTC,2950159,,,,266.13,265.15,267.15,1011,,,79,5,160,,,,,,,,,75,803,Clouds,broken clouds,04d
1484125200,2017-01-11 09:00:00 +0000 UTC,2950159,,,,266.13,265.15,267.15,1010,,,73,7,170,,,,,,,,,75,803,Clouds,broken clouds,04d
1484128800,2017-01-11 10:00:00 +0000 UTC,2950159,,,,266.64,266.15,267.15,1008,,,73,7,170,,,,,,,,,75,803,Clouds,broken clouds,04d
1484132400,2017-01-11 11:00:00 +0000 UTC,2950159,,,,268.15,268.15,268.15,1007,,,79,7,180,,,,,,,,,75,803,Clouds,broken clouds,04d
1484136000,2017-01-11 12:00:00 +0000 UTC,2950159,,,,269.64,269.15,270.15,1004,,,73,8,180,,,,,,,,,75,803,Clouds,broken clouds,04d
1484139600,2017-01-11 13:00:00 +0000 UTC,2950159,,,,271.15,271.15,271.15,1002,,,74,8,180,,,,,,,,,75,803,Clouds,broken clouds,04d
1484143200,2017-01-11 14:00:00 +0000 UTC,2950159,,,,271.66,271.15,272.15,1000,,,92,7,190,,,,,,,,,75,601,Snow,snow,13d
1484146800,2017-01-11 15:00:00 +0000 UTC,2950159,,,,271.15,271.15,271.15,998,,,100,6,190,,,,,,,,,90,602,Snow,heavy snow,13d
1484146800,2017-01-11 15:00:00 +0000 UTC,2950159,,,,271.15,271.15,271.15,998,,,100,6,190,,,,,,,,,90,701,Mist,mist,50d
1484150400,2017-01-11 16:00:00 +0000 UTC,2950159,,,,272.66,272.15,273.15,997,,,100,6,210,,,,,,,,,75,601,Snow,snow,13n
1484150400,2017-01-11 16:00:00 +0000 UTC,2950159,,,,272.66,272.15,273.15,997,,,100,6,210,,,,,,,,,75,701,Mist,mist,50n
1484154000,2017-01-11 17:00:00 +0000 UTC,2950159,,,,273.15,273.15,273.15,997,,,93,6,220,,,,,,,,,75,600,Snow,light snow,13n
1484154000,2017-01-11 17:00:00 +0000 UTC,2950159,,,,273.15,273.15,273.15,997,,,93,6,220,,,,,,,,,75,701,Mist,mist,50n
1484157600,2017-01-11 18:00:00 +0000 UTC,2950159,,,,274.15,274.15,274.15,996,,,100,5,240,,,,,,,,,75,600,Snow,light snow,13n
1484161200,2017-01-11 19:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,996,,,93,7,240,,,,,,,,,75,803,Clouds,broken clouds,04n
1484164800,2017-01-11 20:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,997,,,93,6,250,,,,,,,,,75,500,Rain,light rain,10n
1484168400,2017-01-11 21:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,997,,,93,7,250,,,,,,,,,75,803,Clouds,broken clouds,04n
1484172000,2017-01-11 22:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,998,,,86,7,250,,,,,,,,,75,803,Clouds,broken clouds,04n
1484175600,2017-01-11 23:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,998,,,86,6,260,,,,,,,,,75,803,Clouds,broken clouds,04n
1484179200,2017-01-12 00:00:00 +0000 UTC,2950159,,,,276.15,276.15,276.15,999,,,86,7,270,,,,,,,,,75,500,Rain,light rain,10n
1484182800,2017-01-12 01:00:00 +0000 UTC,2950159,,,,276.15,276.15,276.15,999,,,86,7,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1484186400,2017-01-12 02:00:00 +0000 UTC,2950159,,,,276.15,276.15,276.15,1000,,,86,8,260,,,,,,,,,75,803,Clouds,broken clouds,04n
1484190000,2017-01-12 03:00:00 +0000 UTC,2950159,,,,276.15,276.15,276.15,1001,,,86,7,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1484193600,2017-01-12 04:00:00 +0000 UTC,2950159,,,,276.15,276.15,276.15,1001,,,93,8,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1484197200,2017-01-12 05:00:00 +0000 UTC,2950159,,,,276.15,276.15,276.15,1002,,,92,8,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1484200800,2017-01-12 06:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1002,,,92,8,260,,,,,,,,,75,803,Clouds,broken clouds,04n
1484204400,2017-01-12 07:00:00 +0000 UTC,2950159,,,,276.15,276.15,276.15,1003,,,92,8,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1484208000,2017-01-12 08:00:00 +0000 UTC,2950159,,,,276.15,276.15,276.15,1003,,,93,7,260,,,,,,,,,75,803,Clouds,broken clouds,04d
1484211600,2017-01-12 09:00:00 +0000 UTC,2950159,,,,276.15,276.15,276.15,1003,,,93,8,260,,,,,,,,,75,803,Clouds,broken clouds,04d
1484215200,2017-01-12 10:00:00 +0000 UTC,2950159,,,,276.15,276.15,276.15,1004,,,93,7,240,,,,,,,,,75,803,Clouds,broken clouds,04d
1484218800,2017-01-12 11:00:00 +0000 UTC,2950159,,,,277.15,277.15,277.15,1004,,,92,7,240,,,,,,,,,75,803,Clouds,broken clouds,04d
1484222400,2017-01-12 12:00:00 +0000 UTC,2950159,,,,276.64,276.15,277.15,1004,,,80,8,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1484226000,2017-01-12 13:00:00 +0000 UTC,2950159,,,,277.15,277.15,277.15,1003,,,92,8,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1484229600,2017-01-12 14:00:00 +0000 UTC,2950159,,,,277.64,277.15,278.15,1003,,,92,8,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1484233200,2017-01-12 15:00:00 +0000 UTC,2950159,,,,277.13,276.15,278.15,1003,,,92,7,240,,,,,,,,,75,803,Clouds,broken clouds,04d
1484236800,2017-01-12 16:00:00 +0000 UTC,2950159,,,,276.64,276.15,277.15,1003,,,92,7,240,,,,,,,,,75,803,Clouds,broken clouds,04n
1484240400,2017-01-12 17:00:00 +0000 UTC,2950159,,,,276.64,276.15,277.15,1002,,,94,7,220,,,,,,,,,75,803,Clouds,broken clouds,04n
1484244000,2017-01-12 18:00:00 +0000 UTC,2950159,,,,276.64,276.15,277.15,1002,,,94,6,220,,,,,,,,,75,803,Clouds,broken clouds,04n
1484247600,2017-01-12 19:00:00 +0000 UTC,2950159,,,,276.15,276.15,276.15,1001,,,94,5,210,,,,,,,,,75,803,Clouds,broken clouds,04n
1484251200,2017-01-12 20:00:00 +0000 UTC,2950159,,,,276.15,276.15,276.15,1000,,,74,4,210,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484254800,2017-01-12 21:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,999,,,74,4,200,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484258400,2017-01-12 22:00:00 +0000 UTC,2950159,,,,275.13,274.15,276.15,998,,,94,3,190,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484262000,2017-01-12 23:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,997,,,80,3,180,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484265600,2017-01-13 00:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,995,,,74,3,160,,,,,,,,,90,804,Clouds,overcast clouds,04n
1484269200,2017-01-13 01:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,993,,,96,3,140,,,,,,,,,90,804,Clouds,overcast clouds,04n
1484272800,2017-01-13 02:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,991,,,98,4,140,,,,,,,,,90,500,Rain,light rain,10n
1484276400,2017-01-13 03:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,989,,,98,5,140,,,,,,,,,90,500,Rain,light rain,10n
1484280000,2017-01-13 04:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,987,,,98,5,130,,,,,,,,,75,500,Rain,light rain,10n
1484283600,2017-01-13 05:00:00 +0000 UTC,2950159,,,,274.15,274.15,274.15,985,,,97,6,130,,,,,,,,,75,600,Snow,light snow,13n
1484287200,2017-01-13 06:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,984,,,93,6,140,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1484290800,2017-01-13 07:00:00 +0000 UTC,2950159,,,,275.66,275.15,276.15,983,,,93,5,150,,,,,,,,,75,500,Rain,light rain,10n
1484290800,2017-01-13 07:00:00 +0000 UTC,2950159,,,,275.66,275.15,276.15,983,,,93,5,150,,,,,,,,,75,615,Snow,light rain and snow,13n
1484294400,2017-01-13 08:00:00 +0000 UTC,2950159,,,,276.15,276.15,276.15,982,,,93,4,180,,,,,,,,,75,500,Rain,light rain,10d
1484298000,2017-01-13 09:00:00 +0000 UTC,2950159,,,,276.15,276.15,276.15,983,,,93,5,200,,,,,,,,,75,500,Rain,light rain,10d
1484301600,2017-01-13 10:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,984,,,93,6,240,,,,,,,,,75,500,Rain,light rain,10d
1484305200,2017-01-13 11:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,984,,,93,5,250,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1484305200,2017-01-13 11:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,984,,,93,5,250,,,,,,,,,75,500,Rain,light rain,10d
1484308800,2017-01-13 12:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,986,,,93,5,270,,,,,,,,,75,500,Rain,light rain,10d
1484312400,2017-01-13 13:00:00 +0000 UTC,2950159,,,,274.15,274.15,274.15,987,,,100,5,310,,,,,,,,,75,600,Snow,light snow,13d
1484316000,2017-01-13 14:00:00 +0000 UTC,2950159,,,,274.15,274.15,274.15,990,,,96,5,310,,,,,,,,,75,600,Snow,light snow,13d
1484319600,2017-01-13 15:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,992,,,93,5,310,,,,,,,,,75,600,Snow,light snow,13d
1484323200,2017-01-13 16:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,994,,,93,4,300,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1484326800,2017-01-13 17:00:00 +0000 UTC,2950159,,,,274.66,274.15,275.15,996,,,100,5,290,,,,,,,,,75,615,Snow,light rain and snow,13n
1484330400,2017-01-13 18:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,996,,,93,5,300,,,,,,,,,75,803,Clouds,broken clouds,04n
1484334000,2017-01-13 19:00:00 +0000 UTC,2950159,,,,274.66,274.15,275.15,997,,,93,4,280,,,,,,,,,75,803,Clouds,broken clouds,04n
1484337600,2017-01-13 20:00:00 +0000 UTC,2950159,,,,274.66,274.15,275.15,998,,,90,4,280,,,,,,,,,75,803,Clouds,broken clouds,04n
1484341200,2017-01-13 21:00:00 +0000 UTC,2950159,,,,274.15,274.15,274.15,999,,,90,3,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1484344800,2017-01-13 22:00:00 +0000 UTC,2950159,,,,274.15,274.15,274.15,999,,,90,3,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1484348400,2017-01-13 23:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,999,,,84,2,220,,,,,,,,,40,802,Clouds,scattered clouds,03n
1484352000,2017-01-14 00:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,998,,,92,2,200,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484355600,2017-01-14 01:00:00 +0000 UTC,2950159,,,,271.64,271.15,272.15,998,,,92,3,200,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484359200,2017-01-14 02:00:00 +0000 UTC,2950159,,,,271.64,271.15,272.15,997,,,92,3,180,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484362800,2017-01-14 03:00:00 +0000 UTC,2950159,,,,271.64,271.15,272.15,997,,,86,3,140,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484366400,2017-01-14 04:00:00 +0000 UTC,2950159,,,,271.15,271.15,271.15,996,,,92,3,150,,,,,,,,,20,801,Clouds,few clouds,02n
1484370000,2017-01-14 05:00:00 +0000 UTC,2950159,,,,271.64,271.15,272.15,996,,,92,2,130,,,,,,,,,75,803,Clouds,broken clouds,04n
